city,country,id,latitude,longitude,name,state,zip
Antioch,US,TN856,36.0612,-86.6519,Paws Angels Dog Rescue,TN,37013
Mount Juliet,US,TN411,36.1977,-86.4368,Life House Animal Refuge And Rehabilitation,TN,37122
Mt. Juliet,US,TN539,36.1977,-86.4368,Mt. Juliet Animal Control,TN,37122
Pikeville,US,KY79,37.4813,-82.5272,Pike County Animal Shelter,KY,41501
Pikeville,US,KY424,37.4813,-82.5272,"Diamonds in the Ruff, Inc.",KY,41501
Meherrin,US,VA137,37.102,-78.3757,Southside SPCA,VA,23954
Meherrin,US,VA627,37.102,-78.3757,SafeHaven Horse Rescue,VA,23954
Forest,US,VA733,37.3591,-79.2903,Central Virginia Regional Rescue,VA,24551
Nashville,US,TN794,36.1035,-86.6625,Music City Animal Rescue,TN,37217
Nashville,US,TN172,36.0767,-86.7245,Metro Animal Care and Control,TN,37211
Nashville,US,TN303,36.0767,-86.7245,Silver Rescue,TN,37211
Nashville,US,TN34,36.0767,-86.7245,The Purr Factory,TN,37211
Nashville,US,TN341,36.0767,-86.7245,"Kimbers Kritters, Parrot & Exotic Animal Rescue",TN,37211
Nashville,US,TN874,36.0767,-86.7245,Puurrrfect Paws Rescue,TN,37211
Mount Juliet,US,TN867,36.2062,-86.5225,Hickory Hill Farm,TN,37121
Somerset,US,KY188,37.0919,-84.6042,Pulaski County Humane Society,KY,42502
Lynchburg,US,VA176,37.3714,-79.2029,Lynchburg Humane Society,VA,24502
Fincastle,US,VA36,37.4907,-79.866,League for Animal Protection,VA,24090
Fincastle,US,VA684,37.4907,-79.866,Smiles Forever Animal Rescue,VA,24090
Hermitage,US,TN700,36.1902,-86.6053,Dogingham Palace Rescue,TN,37076
Union,US,WV16,37.5843,-80.534,Monroe County Animal League,WV,24983
Nashville,US,TN146,36.1656,-86.6666,"IMPS - Internet Miniature Pinscher Service, Inc. - TN region",TN,37214
Nashville,US,TN369,36.1656,-86.6666,Nashville Cat Rescue,TN,37214
Nashville,US,TN759,36.1656,-86.6666,Pet Community Center,TN,37214
Nashville,US,TN340,36.1097,-86.78,Kimbers Kritters Dog Rescue,TN,37204
Nashville,US,TN497,36.1097,-86.78,The Cat Shoppe,TN,37204
Courtland,US,VA679,36.7101,-77.042,Southampton County Animal Shelter Dogs,VA,23837
Nashville,US,TN477,36.096,-86.8249,Bonaparte's Retreat,TN,37215
Nashville,US,TN648,36.096,-86.8249,Noah's Ark Society,TN,37215
Nashville,US,TN775,36.096,-86.8249,FLUFF,TN,37215
Franklin,US,VA101,36.6764,-76.9339,PACC-Partners Among Cats and Canines,VA,23851
Franklin,US,VA165,36.6764,-76.9339,Franklin Animal Shelter,VA,23851
Elizabeth City,US,NC817,36.2948,-76.227,Sea Dog Rescue,NC,27909
Hinton,US,WV69,37.6608,-80.8869,Summers County Humane Society,WV,25951
Nashville,US,TN544,36.1819,-86.7382,East CAN (Community Action Network),TN,37206
Nashville,US,TN110,36.1492,-86.7895,"Schnauzer Love Rescue, Inc.",TN,37203
Nashville,US,TN733,36.1492,-86.7895,Crossroads Campus,TN,37203
Elizabeth City,US,NC98,36.3019,-76.2236,SPCA of Northeastern North Carolina,NC,27906
Nashville,US,TN211,36.1674,-86.7669,Adopt A Golden Nashville,TN,37213
Nashville,US,TN293,36.1621,-86.7847,Agape Animal Rescue,TN,37229
Nashville,US,TN555,36.1116,-86.8665,Desperate House Cats,TN,37205
Nashville,US,TN726,36.1116,-86.8665,Middle Tennessee German Shepherd Rescue,TN,37205
Nashville,US,TN406,36.1658,-86.7844,Doodlebug Manor,TN,37224
Nashville,US,TN868,36.2116,-86.7233,Tennessee Hollow,TN,37216
Gallatin,US,TN208,36.3828,-86.4515,Friends of Hannah Animal Rescue & Sanctuary,TN,37066
Gallatin,US,TN469,36.3828,-86.4515,Safe Place for Animals (SPA),TN,37066
Gallatin,US,TN551,36.3828,-86.4515,Clover for Rover Animal Rescue and Sanctuary,TN,37066
Gallatin,US,TN667,36.3828,-86.4515,Sumner County Sheriff's Office Animal Control Div,TN,37066
Gallatin,US,TN806,36.3828,-86.4515,JoJo's DogHouse,TN,37066
Gallatin,US,TN852,36.3828,-86.4515,Lucky Farms Animal Rescue,TN,37066
Gallatin,US,TN876,36.3828,-86.4515,Southern Style Great Dane Rescue,TN,37066
Gallatin,US,TN885,36.3828,-86.4515,Zen Animal Rescue,TN,37066
Hendersonville,US,TN73,36.3052,-86.6077,Humane Society of Sumner County,TN,37075
Hendersonville,US,TN670,36.3052,-86.6077,Dakota and Casey Rescue Inc.,TN,37075
Hendersonville,US,TN793,36.3052,-86.6077,Forever Home Rescue,TN,37075
Nashville,US,TN137,36.1514,-86.8574,Red Rover Pet Svc LLC (formerly Sylvan Bark Poodle Rescue),TN,37209
Goodlettsville,US,TN256,36.3047,-86.62,Greyhound Pets of America/Nashville,TN,37077
Hendersonville,US,TN32,36.3047,-86.62,Freedom Farm Animal Sanctuary,TN,37077
Madison,US,TN484,36.2624,-86.7032,Healing Hearts Animal Rescue,TN,37115
Prestonsburg,US,KY149,37.6427,-82.7631,Animal Shelter - Floyd County KY,KY,41653
Glen Morgan,US,WV178,37.73655,-81.16838,Operation Underdog WV,WV,25813
Monroe,US,VA524,37.5477,-79.2281,Cosmo's Cause,VA,24574
South Mills,US,NC981,36.4623,-76.3115,Whispers Of Our Forgotten,NC,27976
Goodlettsville,US,TN627,36.3163,-86.7226,Keely's Friends Dog Rescue,TN,37072
Goodlettsville,US,TN746,36.3231,-86.7133,Nashville PITTIE,TN,37070
Beckley,US,WV50,37.7781,-81.1883,Humane Society of Raleigh County Inc.,WV,25802
Nashville,US,TN577,36.2725,-86.8245,Robyn's Nest Animal Rescue,TN,37189
Jetersville,US,VA753,37.2929,-78.0964,"Morgan's Mutts Rescue  Adoption Center, inc.",VA,23083
Amherst,US,VA736,37.5784,-79.0553,Friends of Bedford County Animal Shelter,VA,24521
Lenore,US,WV205,37.8064,-82.3048,A Reason To Believe Animal Rescue (ARTBAR),WV,25676
Lewisburg,US,WV48,37.8059,-80.4453,Greenbrier Humane Society,WV,24901
Lewisburg,US,WV86,37.8059,-80.4453,Friends for Life Inc.,WV,24901
Hagerhill,US,KY176,37.7636,-82.7873,T.R.A.I.N. (Transporting & Rescuing Animals in Need),KY,41222
Cottontown,US,TN780,36.4994,-86.6011,Safe Harbor Equine and Livestock Sanctuary,TN,37048
Suffolk,US,VA472,36.7364,-76.5936,Suffolk Humane Society,VA,23434
Windsor,US,VA697,36.817,-76.7432,Isle of Wight County Animal Control,VA,23487
Covington,US,VA80,37.7815,-79.9913,Alleghany Humane Society Inc.,VA,24426
Covington,US,VA730,37.7815,-79.9913,Valley View Animal Rescue,VA,24426
Zuni,US,VA608,36.8662,-76.8306,Bully Advocate & Rescue Collective (BARC),VA,23898
Moyock,US,NC819,36.4661,-76.0858,Fur-Ever Home Rescue,NC,27958
Inez,US,KY478,37.8335,-82.522,Stray Hearts Rescue,KY,41224
Staffordsville,US,KY442,37.7982,-82.8567,Johnson County Animal Shelter-Whiskers or Wags,KY,41256
White House,US,TN808,36.4876,-86.7062,Angel Maggie's Memorial Sanctuary,TN,37188
Amelia,US,VA73,37.3692,-77.918,Amelia County Animal Shelter,VA,23002
Chapmanville,US,WV194,37.9264,-82.0167,The Paws Squad,WV,25508
Cumberland,US,VA685,37.4937,-78.247,Cumberland County Animal Control,VA,23040
Lexington,US,VA321,37.7808,-79.446,Rockbridge SPCA,VA,24450
Prince George,US,VA192,37.1982,-77.3858,Prince George County,VA,23805
Suffolk,US,VA34,36.6408,-76.2165,Tidewater Bichon Rescue,VA,23322
Chesapeake,US,VA467,36.6408,-76.2165,Beagles to the Rescue,VA,23322
Chesapeake,US,VA612,36.6408,-76.2165,Second Chance Habitat,VA,23322
Lovingston,US,VA99,37.6853,-78.9024,Humane Society/SPCA of Nelson County,VA,22922
Glasgow,US,KY56,36.987,-85.912,Barren River Animal Welfare Association,KY,42141
Berea,US,KY262,37.5865,-84.2887,TLC Animal Refuge Inc,KY,40403
Springfield,US,TN356,36.5139,-86.8702,Robertson County Animal Control,TN,37172
Springfield,US,TN743,36.5139,-86.8702,I Could Have Been Adopted/RCCF,TN,37172
Springfield,US,TN821,36.5139,-86.8702,Beau's Wish Dog Rescue,TN,37172
Chapmansboro,US,TN321,36.3617,-87.1129,Yorkshire Terrier National Rescue Inc.,TN,37035
Colonial Heights,US,VA343,37.2729,-77.4021,Colonial Heights Animal Shelter,VA,23834
Colonial Heights,US,VA672,37.2729,-77.4021,"Bully Rescue & Advocacy Group, Inc.",VA,23834
Colonial Heights,US,VA711,37.2729,-77.4021,Forgotten Tails,VA,23834
Suffolk,US,VA613,36.8527,-76.4694,"Giant Hearts Giant Dog Rescue, Inc",VA,23435
Chesapeake,US,VA208,36.8289,-76.4112,Adopt A Spot Dalmatian Rescue,VA,23321
Chesapeake,US,VA301,36.7364,-76.239,Chesapeake Animal Services,VA,23320
Chesapeake,US,VA527,36.7364,-76.239,Chesapeake Humane Society,VA,23320
Chesapeake,US,VA773,36.7364,-76.239,Cavies and Canines Animal Rescue,VA,23320
Portsmouth,US,VA157,36.8094,-76.3676,Portsmouth Humane Society,VA,23701
Franklin,US,KY185,36.7249,-86.5699,Friends of the Shelter / Simpson Co. Animal Shelter,KY,42134
Fayetteville,US,WV47,38.0462,-81.1148,Fayette County Animal Control Center,WV,25840
Smithfield,US,VA37,36.9798,-76.6213,Isle of Wight County Humane Society,VA,23431
Smithfield,US,VA531,36.9798,-76.6213,Dogs Deserve Better,VA,23430
Hopewell,US,VA12,37.2905,-77.304,Hopewell Humane Society Inc.,VA,23860
Campbellsville,US,KY467,37.3433,-85.3419,Elliot Rescue INC,KY,42719
Chesterfield,US,VA68,37.4018,-77.5677,Chesterfield County Animal Services,VA,23832
Chesterfield,US,VA584,37.4018,-77.5677,K9 Rescue of VA,VA,23832
Midlothian,US,VA583,37.4331,-77.6491,Sanctuary Rescue,VA,23112
Midlothian,US,VA628,37.4331,-77.6491,Houlagans Rest Corporation,VA,23112
Midlothian,US,VA701,37.4331,-77.6491,Save Our Herders Outreach,VA,23112
Campbellsville,US,KY499,37.3488,-85.3563,"Helping Animals Left Orphaned, Inc",KY,42718
Powhatan,US,VA276,37.541,-77.9196,Powhatan Sheriff's Office - Animal Control,VA,23139
Virginia Beach,US,VA654,36.7992,-76.1745,Bay Beagle Rescue,VA,23464
Chester,US,VA171,37.4012,-77.4613,Saving Animals From Euthanasia (S.A.F.E.) and West End Cat Rescue (WECR),VA,23237
Hot Springs,US,VA644,38.0008,-79.8314,Bath Animal Welfare Foundation,VA,24445
Lancaster,US,KY351,37.648,-84.5851,Central KY Regional Humane Society-No Kill Central KY,KY,40444
Lancaster,US,KY492,37.648,-84.5851,For Love Of Paws,KY,40444
Stanton,US,KY248,37.8409,-83.8525,Friends of Powell Co.'s Pets & County Shelter,KY,40380
Norfolk,US,VA54,36.86,-76.2698,Norfolk SPCA,VA,23504
Richmond,US,KY282,37.7478,-84.2947,Humane Society A.L.L. of Madison County,KY,40476
Frenchburg,US,KY109,37.9233,-83.5348,Menifee County Animal Shelter,KY,40316
Norfolk,US,VA242,36.8537,-76.2137,Norfolk Animal Care Center,VA,23502
Virginia Beach,US,VA88,36.7769,-76.0768,Virginia Beach SPCA,VA,23456
Richmond,US,KY232,37.7588,-84.3017,True Heart Pinscher Rescue,KY,40475
Bremo Bluff,US,VA516,37.7161,-78.2981,Peaceful Passings,VA,23022
Norfolk,US,VA763,36.9219,-76.3087,Cat Team 7,VA,23511
Danville,US,KY209,37.6416,-84.7784,Willow Creek Sanctuary,KY,40422
Richmond,US,VA593,37.5134,-77.564,St. Francis Humane Association,VA,23235
Norfolk,US,VA366,36.916,-76.2201,"Rainbow Animal Rescue, Inc.",VA,23518
Louisa,US,KY26,38.1167,-82.6076,Lawrence County Humane Society(KY),KY,41230
Richmond,US,VA126,37.4968,-77.4722,Richmond Animal Care and Control,VA,23224
Newport News,US,VA406,37.0569,-76.4613,Peninsula SPCA,VA,23601
Charles City,US,VA100,37.3416,-77.0709,Gone to the Dogs Rescue,VA,23030
Charles City,US,VA660,37.3416,-77.0709,"A Taste Of Heaven Sanctuary, Inc.",VA,23030
Bowling Green,US,KY18,36.9903,-86.4436,Bowling Green-Warren County Humane Society,KY,42102
Richmond,US,VA178,37.5182,-77.5085,"Greyt Expectations Greyhound Rescue(tm), Inc.",VA,23225
Richmond,US,VA713,37.5182,-77.5085,Richmond Ruff House,VA,23225
Virginia Beach,US,VA546,36.8354,-76.0285,K9 Justice League,VA,23454
Virginia Beach,US,VA571,36.8354,-76.0285,Rakki-Inu Akita Rescue,VA,23454
Virginia Beach,US,VA764,36.8354,-76.0285,St. Nicholas Mouse Rescue,VA,23454
Virginia Beach,US,VA782,36.8354,-76.0285,GO Rescue Pet Adoption Center,VA,23454
Hampton,US,VA463,37.0454,-76.41,Animal Aid Society,VA,23666
Richmond,US,VA238,37.4923,-77.3712,Appalachian Great Pyrenees Rescue,VA,23231
Richmond,US,VA381,37.4923,-77.3712,Ring Dog Rescue,VA,23231
Goochland,US,VA652,37.7177,-77.9862,Goochland Animal Protection,VA,23063
Goochland,US,VA691,37.7177,-77.9862,Tramp's Rescue,VA,23063
Virginia Beach,US,VA284,36.8621,-76.0084,Virginia Beach Animal Care and Adoption Center,VA,23451
Munfordville,US,KY205,37.2899,-85.9237,Real Dog RsQ Inc.,KY,42765
Hampton,US,VA642,37.044,-76.3396,A New Beginning Feline Rescue,VA,23669
Richmond,US,VA150,37.5503,-77.4575,"Angel Dogs, Inc.",VA,23220
Richmond,US,VA264,37.5503,-77.4575,Richmond SPCA,VA,23220
Virginia Beach,US,VA473,36.8597,-75.9812,Pug Rescue of NC,VA,23450
Richmond,US,VA368,37.5536,-77.4606,Potomac Valley Pekingese Club Inc.,VA,23261
Richmond,US,VA162,37.5806,-77.5169,HAPPE Dog Rescue & Adoption,VA,23226
Richmond,US,VA677,37.5806,-77.5169,Eastern Herding Dog Rescue,VA,23226
Richmond,US,VA177,37.6215,-77.6147,FURS Friends United with the Richmond Shelter,VA,23233
Richmond,US,VA424,37.6215,-77.6147,Atlantic Region Central Border Collie Rescue (ARCBCR),VA,23233
Richmond,US,VA706,37.6215,-77.6147,For the Love of Poodles Rescue Richmond VA,VA,23233
Richmond,US,VA700,37.5836,-77.4898,MOMS VA,VA,23230
Richmond,US,VA374,37.5483,-77.395,Cats Cradle of Greater Richmond Inc.,VA,23255
Stuarts Draft,US,VA204,38.0241,-79.0296,"Spay/Neuter, Inc.",VA,24477
Stuarts Draft,US,VA421,38.0241,-79.0296,Augusta Dog Adoptions,VA,24477
Sandston,US,VA601,37.5165,-77.2798,Capital Area Rescue Effort,VA,23150
Marlinton,US,WV184,38.2076,-80.0894,Pocahontas County Animal Shelter,WV,24954
Russellville,US,KY51,36.8541,-86.8802,Logan County Humane Society,KY,42276
Russellville,US,KY389,36.8541,-86.8802,"Heaven Can Wait Animal Rescue, Inc.",KY,42276
Lyndhurst,US,VA599,38.0263,-78.9286,Shenandoah Valley Animal Services Center,VA,22952
Williamsburg,US,VA389,37.3136,-76.763,Pawsitively Precious Adoptions Inc.,VA,23188
Williamsburg,US,VA675,37.273,-76.6675,"Homes Fur Hounds, Inc.",VA,23185
Providence Forge,US,VA382,37.4411,-77.0421,New Kent Animal Control Shelter,VA,23140
Providence Forge,US,VA529,37.4411,-77.0421,"New Kent Humane Society, Inc.",VA,23140
Harrodsburg,US,KY132,37.7667,-84.853,Mercer  Humane Society,KY,40330
Richmond,US,VA119,37.6241,-77.4937,FETCH a Cure,VA,23228
Richmond,US,VA155,37.6241,-77.4937,Henrico Humane Society,VA,23228
Brownsville,US,KY503,37.1946,-86.2884,Humane Society of Edmonson County,KY,42210
Richmond,US,VA129,37.6108,-77.4446,Animal Adoption and Rescue Foundation,VA,23227
Richmond,US,VA528,37.6108,-77.4446,Mid Atlantic English Springer Spaniel Rescue,VA,23227
Richmond,US,VA640,37.6108,-77.4446,Adopt Rescue Cats,VA,23227
Afton,US,VA777,38.0319,-78.8397,"Hope's Legacy Equine Rescue, Inc.",VA,22920
Quinton,US,VA726,37.5093,-77.1414,Richardsons Rescue,VA,23141
Glen Allen,US,VA458,37.6609,-77.5287,Henrico County Police Animal Shelter,VA,23060
Palmyra,US,VA41,37.9148,-78.3215,Caring For Creatures,VA,22963
Winchester,US,KY46,37.99,-84.1797,"L.I.F.E. for Pets (LIFE, Inc.)",KY,40392
Winchester,US,KY486,37.99,-84.1797,"Clark County C.A.R.E.S., Inc.",KY,40392
Winchester,US,KY216,37.9902,-84.1873,Clark County Animal Shelter,KY,40391
Winchester,US,KY57,37.9902,-84.1873,Kentucky Lab Rescue,KY,40391
Mount Sterling,US,KY359,38.0534,-83.9366,Montgomery County Animal Shelter,KY,40353
Mount Sterling,US,KY85,38.0534,-83.9366,Gateway Area Humane Society,KY,40353
Nicholasville,US,KY163,37.8929,-84.569,Jessamine Humane Society,KY,40356
Nicholasville,US,KY252,37.8929,-84.569,Kentucky Equine Humane Center Inc.,KY,40356
Nicholasville,US,KY289,37.8929,-84.569,Jessamine County Animal Care & Control,KY,40356
Staunton,US,VA538,38.13,-79.1975,Humanitarians of Pet Education,VA,24402
Phoenix,US,AZ629,33.3898,-112.0971,Animal Advocates Rescue Fund,AZ,85041
Phoenix,US,AZ324,33.4483,-112.0733,The Litter League (Rescue League),AZ,85064
Phoenix,US,AZ330,33.4483,-112.0733,Poverty's Pets,AZ,85067
Phoenix,US,AZ392,33.4483,-112.0733,Mini Mighty Mutts Rescue,AZ,85048
Phoenix,US,AZ445,33.4483,-112.0733,Ruby Ranch Pet Rescue and Sanctuary,AZ,85069
Phoenix,US,AZ619,33.4483,-112.0733,Tukee Cat Lady,AZ,85048
Phoenix,US,AZ130,33.4395,-112.0351,Arizona Animal Welfare League & SPCA,AZ,85034
Phoenix,US,AZ490,33.4395,-112.0351,2DARESCUE,AZ,85034
Phoenix,US,AZ133,33.3357,-111.9924,RESCUE,AZ,85044
Phoenix,US,AZ258,33.3357,-111.9924,"Cactus Cats Rescue, Inc.",AZ,85044
Scottsdale,US,AZ119,33.4941,-111.9185,Paw Placement,AZ,85251
Scottsdale,US,AZ616,33.4941,-111.9185,Salt River Animal Rescue,AZ,85251
Scottsdale,US,AZ582,33.4988,-111.9125,Arizona Equine Rescue Org,AZ,85266
Tempe,US,AZ313,33.3934,-111.9245,Lost Our Home Pet Foundation,AZ,85282
Tempe ,US,AZ630,33.3934,-111.9245,Paw Kindness,AZ,85282
Tempe,US,AZ237,33.3407,-111.9311,Animal Loving Friends,AZ,85284
Tempe,US,AZ488,33.3407,-111.9311,Almost Home Bulldog Rescue,AZ,85284
Tempe,US,AZ606,33.3661,-111.9264,Freedom Mutts,AZ,85283
Phoenix,US,AZ136,33.5092,-111.8983,Arizona Boston Terrier Rescue,AZ,85269
Scottsdale,US,AZ549,33.5092,-111.8983,Forever Loved Pet Sanctuary,AZ,85267
Scottsdale,US,AZ583,33.5092,-111.8983,Better Days Rescue,AZ,85261
Scottsdale,US,AZ632,33.5092,-111.8983,Safe Haven for Animals,AZ,85252
Tempe,US,AZ141,33.4147,-111.9086,MildCats on Campus,AZ,85287
Mesa,US,AZ493,33.3766,-111.8758,Pound Animals Worth Saving (P.A.W.S.) Fur the Cause,AZ,85202
Chandler,US,AZ303,33.4051,-111.8616,Cooper's Chance Animal Rescue,AZ,85249
Chandler,US,AZ363,33.4051,-111.8616,Saving One Life,AZ,85249
Chandler,US,AZ414,33.4051,-111.8616,Underdog Rescue of Az,AZ,85249
Mesa,US,AZ102,33.4307,-111.848,MCACC East Valley Animal Care Center,AZ,85201
Chandler,US,AZ261,33.2734,-111.8713,Hope for Cats,AZ,85248
Chandler,US,AZ537,33.3174,-111.8565,One Dog Arizona,AZ,85224
Mesa,US,AZ526,33.388,-111.8438,Waggin Tail Chihuahua Rescue,AZ,85210
Mesa,US,AZ202,33.4222,-111.8219,AZ Maine Coon Cat Rescue,AZ,85211
Mesa,US,AZ253,33.4222,-111.8219,Save the Cats Arizona,AZ,85214
Mesa,US,AZ375,33.4222,-111.8219,Cat A Do Cat Co-Op,AZ,85212
Mesa,US,AZ471,33.4222,-111.8219,Kitt's Kitten Rescue,AZ,85277
Chandler,US,AZ285,33.3061,-111.8406,R.A.I.N. Rescue,AZ,85244
Chandler,US,AZ631,33.3061,-111.8406,W.O.W Dog Rescue,AZ,85244
Mesa,US,AZ45,33.4359,-111.8052,Arizona Pug Adoption & Rescue Network,AZ,85203
Mesa,US,AZ557,33.4359,-111.8052,"Westie & Friends AZ Rescue, Inc",AZ,85203
Chandler,US,AZ379,33.3103,-111.8049,AZ Happy Tails Animal Rescue,AZ,85225
Gilbert,US,AZ13,33.3557,-111.7917,We're The Cat's Meow Pet Rescue,AZ,85233
Ahwatukee,US,AZ88,33.3557,-111.7917,AJs Best Friends Persian & Himalayan Rescue,AZ,85233
Gilbert,US,AZ534,33.3557,-111.7917,Carrie On Rescue,AZ,85233
Gilbert,US,AZ34,33.3544,-111.7906,Friends For Life Animal Rescue,AZ,85234
Gilbert,US,AZ612,33.3544,-111.7906,Kodiak's Place: Rescue/ Rehabilitate/ Re-Home,AZ,85234
Gilbert,US,AZ208,33.3528,-111.7883,K-9 Friends,AZ,85299
Gilbert,US,AZ308,33.3528,-111.7883,Valley Dogs,AZ,85299
Gilbert,US,AZ446,33.3528,-111.7883,rotten rottie rescue,AZ,85296
Mesa,US,AZ608,33.4048,-111.7265,Follow Your Heart Animal Rescue,AZ,85206
Mesa,US,AZ614,33.4048,-111.7265,Big Hearts Animal Welfare,AZ,85206
Gilbert,US,AZ513,33.30947,-111.73192,Pittie Me Rescue,AZ,85295
Mesa,US,AZ621,33.4333,-111.7101,Ghost Town Dog Rescue,AZ,85205
Mesa,US,AZ624,33.4333,-111.7101,Lucky Angel Animal Rescue,AZ,85205
Mesa,US,AZ264,33.4007,-111.6539,Arizona Chihuahua Rescue,AZ,85208
Mesa,US,AZ301,33.4007,-111.6539,Desert Paws Rescue,AZ,85208
Casa Grande,US,AZ180,32.8794,-111.7567,Valley Humane Society Inc.,AZ,85230
Queen Creek,US,AZ198,33.3201,-111.6417,Reservation Rewards,AZ,85242
Queen Creek,US,AZ368,33.3201,-111.6417,2nd Chance Dog Rescue,AZ,85242
Queen Creek,US,AZ347,33.2028363,-111.642224,Central Arizona Animal Rescue,AZ,85142
Queen Creek,US,AZ556,33.2028363,-111.642224,AZ CARE,AZ,85142
Apache Junction,US,AZ266,33.415,-111.5489,Save Animals From Euthanasia Inc.,AZ,85278
Apache Junction,US,AZ352,33.415,-111.5085,East Valley New Life Rescue,AZ,85219
Tucson,US,AZ188,32.0761,-111.9172,RUFF Rescue Tucson (Rehoming Unwanted Furry Friends),AZ,85710
Tucson,US,AZ459,32.0761,-111.9172,ChiLuvBug Small Dog Rescue,AZ,85710
Tucson,US,AZ498,32.0761,-111.9172,Miss Maggie May's Rescue,AZ,85710
Apache Junction,US,AZ620,33.4001,-111.5028,The Puppy Mamma,AZ,85119
Tucson,US,AZ580,32.3259,-111.1328,SOS Cat Rescue AZ,AZ,85743
Tucson,US,AZ607,32.3259,-111.1328,RAD Rescue Inc.,AZ,85743
Globe,US,AZ115,33.4091,-110.7896,Gila County Rabies Control,AZ,85501
Tucson,US,AZ593,32.3428,-111.0368,Lil Bit of Love Rescue,AZ,85741
Tucson,US,AZ596,32.3428,-111.0368,Claws and Paws Rescue,AZ,85741
Oro Valley,US,AZ590,32.4113,-110.959,Lifeline Oro Valley Animal Rescue,AZ,85737
Tucson,US,AZ20,32.2448,-111.0194,Pima Animal Care Center,AZ,85745
Tucson,US,AZ297,32.3343,-110.9852,Tucson Parrot Rescue,AZ,85704
Tucson,US,AZ525,32.2668,-110.9854,"sol.DOG Tucson, LLC Rescue Division",AZ,85705
Tucson,US,AZ541,32.2668,-110.9854,Pima Paws For Life,AZ,85705
Tucson,US,AZ215,32.3235,-110.9453,Sahuaro Dachshund Rescue,AZ,85739
Tucson,US,AZ348,32.1943,-110.9835,Smiling Dog Rescue,AZ,85713
Tucson,US,AZ333,32.2164,-110.97,Save The Pets AZ,AZ,85701
Tucson,US,AZ15,32.2454,-110.9234,Humane Society of Southern Arizona,AZ,85716
Tucson,US,AZ236,32.2454,-110.9234,HOPE Animal Shelter,AZ,85716
Tucson,US,AZ275,32.2454,-110.9234,Cold Wet Noses Fosters,AZ,85716
Tucson,US,AZ282,32.2454,-110.9234,Tucson CARES,AZ,85716
Tucson,US,AZ485,32.2454,-110.9234,The Sanctuary Project,AZ,85716
Tucson,US,AZ592,32.2454,-110.9234,Big Heads Bigger Hearts,AZ,85716
Tucson,US,AZ131,32.2217,-110.9258,BARK (Baby Animal Rescue Koalition),AZ,85740
Tucson,US,AZ19,32.2217,-110.9258,Animals' Crusaders,AZ,85751
Tucson,US,AZ227,32.2217,-110.9258,Southern Arizona Beagle Rescue,AZ,85733
Tucson,US,AZ386,32.2217,-110.9258,Arizona Desert Rotti & Pals Rescue,AZ,85731
Tucson,US,AZ468,32.2217,-110.9258,Tucson2Tails,AZ,85732
Tucson,US,AZ519,32.2217,-110.9258,Saving At Risk Animals,AZ,85731
Tucson,US,AZ559,32.2217,-110.9258,Hearts That Purr Feline Guardians,AZ,85740
Tucson,US,AZ456,32.2503,-110.8883,Southern Arizona Greyhound Adoption,AZ,85712
Tucson,US,AZ70,32.2152,-110.8853,The Hermitage Cat Shelter,AZ,85711
Green Valley,US,AZ143,31.8919,-110.9906,Animal League of Green Valley,AZ,85614
Green Valley,US,AZ246,31.8667,-110.9931,Paws Patrol,AZ,85622
Green Valley,US,AZ634,31.8667,-110.9931,Little Heart K9,AZ,85622
Tucson,US,AZ22,32.2691,-110.7658,Arizona Greyhound Rescue,AZ,85749
Tucson,US,AZ605,32.2691,-110.7658,RoRescue,AZ,85749
Show Low,US,AZ104,34.2373,-110.0443,Pet Allies,AZ,85901
Lakeside,US,AZ24,34.1522,-109.9722,Humane Society of the White Mountains,AZ,85929
Benson,US,AZ155,31.9678,-110.2939,Cochise Canine Rescue,AZ,85602
Benson,US,AZ238,31.9678,-110.2939,Benson Animal Shelter,AZ,85602
Sierra Vista,US,AZ148,31.5544,-110.3031,CARE FOR THE HORSES,AZ,85636
Sierra Vista,US,AZ36,31.5712,-110.2534,Border Animal Rescue,AZ,85635
Sierra Vista,US,AZ360,31.5712,-110.2534,Little League Rescue,AZ,85635
Sierra Vista,US,AZ75,31.5712,-110.2534,Sierra Vista Animal Control,AZ,85635
Nogales,US,AZ11,31.4504,-110.2149,Santa Cruz Humane Society,AZ,85621
Nogales,US,AZ418,31.4504,-110.2149,Santa Cruz County Animal Care and Control Services,AZ,85621
Harvard,US,IL215,42.4172,-88.6053,Free Spirit Siberian Rescue,IL,60033
Wonder Lake,US,IL670,42.3897,-88.3493,Turbo Kees Foundation,IL,60097
Wonder Lake,US,IL726,42.3897,-88.3493,International Street Dog Foundation,IL,60097
Genoa City,US,WI157,42.5008,-88.3273,K9 Lifeline Rescue Inc.,WI,53128
Woodstock,US,IL209,42.3227,-88.4404,Hooved Animal Humane Society,IL,60098
Woodstock,US,IL888,42.3227,-88.4404,Happy Tails Animal Sanctuary,IL,60098
McHenry,US,IL135,42.3483,-88.2683,Animal Outreach Society,IL,60051
McHenry,US,IL342,42.347,-88.2608,Petropolis Adoptions,IL,60050
Marengo,US,IL551,42.2453,-88.6109,Animal Services and Assistance Programs Inc.,IL,60152
Marengo,US,IL892,42.2453,-88.6109,Glory Bound Rescue Farm,IL,60152
Crystal Lake,US,IL518,42.2665,-88.3128,Terrier Rescue,IL,60012
